trial,requested_ns,actual_ns,error_ns
392,100000000,100105534,105534
393,100000000,104615954,4615954
394,100000000,100119224,119224
395,100000000,100120207,120207
396,100000000,100113054,113054
397,100000000,100108937,108937
398,100000000,100111942,111942
399,100000000,100106238,106238
400,100000000,100106472,106472
401,100000000,100110088,110088
402,100000000,100121109,121109
403,100000000,100115703,115703
404,100000000,100110626,110626
405,100000000,100106922,106922
406,100000000,100120669,120669
407,100000000,100101885,101885
408,100000000,100035162,35162
409,100000000,100105853,105853
410,100000000,100099539,99539
411,100000000,103830023,3830023
412,100000000,103037240,3037240
413,100000000,100100769,100769
414,100000000,100104359,104359
415,100000000,100107793,107793
416,100000000,100148563,148563
417,100000000,100124497,124497
418,100000000,100131759,131759
419,100000000,100373679,373679
420,100000000,100111961,111961
421,100000000,100108212,108212
422,100000000,100125036,125036
423,100000000,100109076,109076
424,100000000,100104878,104878
425,100000000,100113509,113509
426,100000000,100150296,150296
427,100000000,100162428,162428
428,100000000,100120533,120533
429,100000000,110831143,10831143
430,100000000,100113704,113704
431,100000000,100116289,116289
432,100000000,100122153,122153
433,100000000,100105738,105738
434,100000000,100098513,98513
435,100000000,100112235,112235
436,100000000,100129496,129496
437,100000000,100123309,123309
438,100000000,100122275,122275
439,100000000,100108976,108976
440,100000000,100103612,103612
441,100000000,100115653,115653
442,100000000,100109173,109173
443,100000000,100119930,119930
444,100000000,100099990,99990
445,100000000,100104543,104543
446,100000000,100113405,113405
447,100000000,100114250,114250
448,100000000,100114034,114034
449,100000000,100095977,95977
450,100000000,100123835,123835
451,100000000,100108586,108586
452,100000000,100134859,134859
453,100000000,100104105,104105
454,100000000,100100380,100380
455,100000000,102326554,2326554
456,100000000,100162699,162699
457,100000000,100111549,111549
458,100000000,100129875,129875
459,100000000,100105859,105859
460,100000000,100106273,106273
461,100000000,100113605,113605
462,100000000,100106073,106073
463,100000000,100103168,103168
464,100000000,100102291,102291
465,100000000,100134946,134946
466,100000000,100128223,128223
467,100000000,100127649,127649
468,100000000,100160037,160037
469,100000000,100122353,122353
470,100000000,100295955,295955
471,100000000,100123826,123826
472,100000000,100139975,139975
473,100000000,100118842,118842
474,100000000,100099837,99837
475,100000000,100104544,104544
476,100000000,100097067,97067
477,100000000,100118565,118565
478,100000000,101912377,1912377
479,100000000,100101814,101814
480,100000000,100101565,101565
481,100000000,100106791,106791
482,100000000,100101979,101979
483,100000000,100114897,114897
484,100000000,100110816,110816
485,100000000,100092244,92244
486,100000000,100101885,101885
487,100000000,100112488,112488
488,100000000,100103689,103689
489,100000000,101715903,1715903
490,100000000,100109800,109800
491,100000000,100107166,107166
492,100000000,100120099,120099
493,100000000,100120019,120019
494,100000000,100133776,133776
495,100000000,100112205,112205
496,100000000,100115532,115532
497,100000000,100126770,126770
498,100000000,100150805,150805
499,100000000,100119805,119805
500,100000000,101367452,1367452
