trial,requested_ns,actual_ns,error_ns
266,10000000,10102967,102967
267,10000000,10092945,92945
268,10000000,10098743,98743
269,10000000,10094696,94696
270,10000000,10094130,94130
271,10000000,10146579,146579
272,10000000,10092990,92990
273,10000000,10096048,96048
274,10000000,10098954,98954
275,10000000,10096007,96007
276,10000000,10094521,94521
277,10000000,10086843,86843
278,10000000,10086817,86817
279,10000000,10098737,98737
280,10000000,10087801,87801
281,10000000,10098789,98789
282,10000000,10098572,98572
283,10000000,10096198,96198
284,10000000,10308446,308446
285,10000000,10094124,94124
286,10000000,11984096,1984096
287,10000000,10073771,73771
288,10000000,10075442,75442
289,10000000,10080418,80418
290,10000000,10391069,391069
291,10000000,10089876,89876
292,10000000,10909067,909067
293,10000000,10070168,70168
294,10000000,10099380,99380
295,10000000,10107883,107883
296,10000000,10089164,89164
297,10000000,10090308,90308
298,10000000,10096818,96818
299,10000000,10075499,75499
300,10000000,10090226,90226
301,10000000,10085558,85558
302,10000000,10096545,96545
303,10000000,10085848,85848
304,10000000,10099379,99379
305,10000000,10096829,96829
306,10000000,10591557,591557
307,10000000,10083132,83132
308,10000000,10090951,90951
309,10000000,10094514,94514
310,10000000,10101910,101910
311,10000000,10086054,86054
312,10000000,10092225,92225
313,10000000,10087000,87000
314,10000000,10111619,111619
315,10000000,10094785,94785
316,10000000,10096096,96096
317,10000000,10087160,87160
318,10000000,10085667,85667
319,10000000,10088564,88564
320,10000000,10334763,334763
321,10000000,10099302,99302
322,10000000,10298284,298284
323,10000000,10089334,89334
324,10000000,10102920,102920
325,10000000,10114620,114620
326,10000000,10091753,91753
327,10000000,10094154,94154
328,10000000,10092813,92813
329,10000000,10081640,81640
330,10000000,10267944,267944
331,10000000,10096649,96649
332,10000000,10096569,96569
333,10000000,10092061,92061
334,10000000,10097519,97519
335,10000000,10088984,88984
336,10000000,10095092,95092
337,10000000,10088664,88664
338,10000000,10096312,96312
339,10000000,10098087,98087
340,10000000,10105500,105500
341,10000000,10410526,410526
342,10000000,10097057,97057
343,10000000,10095210,95210
344,10000000,10095595,95595
345,10000000,10085644,85644
346,10000000,10083557,83557
347,10000000,10086088,86088
348,10000000,10096646,96646
349,10000000,10085698,85698
350,10000000,10088687,88687
351,10000000,10098810,98810
352,10000000,10091438,91438
353,10000000,10099037,99037
354,10000000,10099735,99735
355,10000000,10093643,93643
356,10000000,10096578,96578
357,10000000,10104473,104473
358,10000000,10096279,96279
359,10000000,10095001,95001
360,10000000,10092024,92024
361,10000000,10095586,95586
362,10000000,10094235,94235
363,10000000,10100106,100106
364,10000000,10099895,99895
365,10000000,10119502,119502
366,10000000,10108381,108381
367,10000000,10099585,99585
368,10000000,10099092,99092
369,10000000,10084816,84816
370,10000000,10100265,100265
371,10000000,10097782,97782
372,10000000,10100603,100603
373,10000000,10918399,918399
374,10000000,10789317,789317
375,10000000,10092521,92521
376,10000000,10089966,89966
377,10000000,10093980,93980
378,10000000,10100239,100239
379,10000000,10096820,96820
380,10000000,10092690,92690
381,10000000,10099684,99684
382,10000000,10086660,86660
383,10000000,10097657,97657
384,10000000,10097275,97275
385,10000000,10096548,96548
386,10000000,10088994,88994
387,10000000,10100465,100465
388,10000000,10088463,88463
389,10000000,10094055,94055
390,10000000,10098000,98000
391,10000000,10090093,90093
392,10000000,10091171,91171
393,10000000,10089575,89575
394,10000000,10092973,92973
395,10000000,10094751,94751
396,10000000,10278460,278460
397,10000000,10096183,96183
398,10000000,10096802,96802
399,10000000,10088434,88434
400,10000000,10096715,96715
401,10000000,10092280,92280
402,10000000,10088386,88386
403,10000000,10105686,105686
404,10000000,10111394,111394
405,10000000,10087431,87431
406,10000000,10089545,89545
407,10000000,10095050,95050
408,10000000,10087838,87838
409,10000000,10105368,105368
410,10000000,10755491,755491
411,10000000,10096237,96237
412,10000000,10091533,91533
413,10000000,10096925,96925
414,10000000,10089455,89455
415,10000000,10107894,107894
416,10000000,10096689,96689
417,10000000,10098032,98032
418,10000000,10096554,96554
419,10000000,10084869,84869
420,10000000,10098068,98068
421,10000000,10095610,95610
422,10000000,10321564,321564
423,10000000,10092671,92671
424,10000000,10096442,96442
425,10000000,10097826,97826
426,10000000,10087624,87624
427,10000000,10314875,314875
428,10000000,10089003,89003
429,10000000,10097838,97838
430,10000000,10112974,112974
431,10000000,10090006,90006
432,10000000,14705971,4705971
433,10000000,10102650,102650
434,10000000,10094453,94453
435,10000000,10093743,93743
436,10000000,10099596,99596
437,10000000,10099242,99242
438,10000000,10099494,99494
439,10000000,10089275,89275
440,10000000,10086479,86479
441,10000000,10086649,86649
442,10000000,10095944,95944
443,10000000,10107604,107604
444,10000000,10106396,106396
445,10000000,10113262,113262
446,10000000,10111737,111737
447,10000000,10108017,108017
448,10000000,10105389,105389
449,10000000,10103218,103218
450,10000000,10124846,124846
451,10000000,10087431,87431
452,10000000,10088152,88152
453,10000000,10099965,99965
454,10000000,10097398,97398
455,10000000,10113564,113564
456,10000000,10110667,110667
457,10000000,10097546,97546
458,10000000,10098051,98051
459,10000000,10094494,94494
460,10000000,10098983,98983
461,10000000,10341616,341616
462,10000000,10095936,95936
463,10000000,10099165,99165
464,10000000,10086990,86990
465,10000000,10124746,124746
466,10000000,10163324,163324
467,10000000,10090193,90193
468,10000000,10090309,90309
469,10000000,10088580,88580
470,10000000,10093887,93887
471,10000000,10091415,91415
472,10000000,10094469,94469
473,10000000,10094213,94213
474,10000000,10092631,92631
475,10000000,10085757,85757
476,10000000,10100658,100658
477,10000000,10087166,87166
478,10000000,10095717,95717
479,10000000,10189541,189541
480,10000000,10098221,98221
481,10000000,10110954,110954
482,10000000,10101669,101669
483,10000000,10097647,97647
484,10000000,10096914,96914
485,10000000,10111817,111817
486,10000000,10091438,91438
487,10000000,10095638,95638
488,10000000,10097170,97170
489,10000000,10092341,92341
490,10000000,10097105,97105
491,10000000,10090511,90511
492,10000000,10095708,95708
493,10000000,10097055,97055
494,10000000,10279141,279141
495,10000000,10096637,96637
496,10000000,10103293,103293
497,10000000,10095712,95712
498,10000000,10101088,101088
499,10000000,10101792,101792
500,10000000,10088459,88459
