trial,requested_ns,actual_ns,error_ns
464,100000,219417,119417
465,100000,190533,90533
466,100000,183820,83820
467,100000,185133,85133
468,100000,193701,93701
469,100000,179111,79111
470,100000,176977,76977
471,100000,178259,78259
472,100000,178139,78139
473,100000,199059,99059
474,100000,191615,91615
475,100000,194961,94961
476,100000,194903,94903
477,100000,189230,89230
478,100000,179112,79112
479,100000,177508,77508
480,100000,183760,83760
481,100000,181286,81286
482,100000,179983,79983
483,100000,177358,77358
484,100000,183340,83340
485,100000,190442,90442
486,100000,184261,84261
487,100000,202616,102616
488,100000,180784,80784
489,100000,197677,97677
490,100000,179933,79933
491,100000,190994,90994
492,100000,185393,85393
493,100000,192467,92467
494,100000,177598,77598
495,100000,191751,91751
496,100000,182849,82849
497,100000,178200,78200
498,100000,181316,81316
499,100000,179251,79251
500,100000,179592,79592
