trial,requested_ns,actual_ns,error_ns
484,100000,220711,120711
485,100000,191305,91305
486,100000,183650,83650
487,100000,199771,99771
488,100000,184983,84983
489,100000,181906,81906
490,100000,186886,86886
491,100000,186566,86566
492,100000,187026,87026
493,100000,186566,86566
494,100000,191525,91525
495,100000,186986,86986
496,100000,187177,87177
497,100000,181666,81666
498,100000,182297,82297
499,100000,181917,81917
500,100000,182238,82238
