trial,requested_ns,actual_ns,error_ns
431,1000000,1152346,152346
432,1000000,1090889,90889
433,1000000,1086330,86330
434,1000000,1089245,89245
435,1000000,1077433,77433
436,1000000,1078725,78725
437,1000000,1077754,77754
438,1000000,1077834,77834
439,1000000,1094706,94706
440,1000000,1109244,109244
441,1000000,1125946,125946
442,1000000,1148529,148529
443,1000000,1225175,225175
444,1000000,1085629,85629
445,1000000,1089827,89827
446,1000000,1327440,327440
447,1000000,1093283,93283
448,1000000,1413503,413503
449,1000000,1124583,124583
450,1000000,1153999,153999
451,1000000,1125535,125535
452,1000000,1155412,155412
453,1000000,1187203,187203
454,1000000,1192743,192743
455,1000000,1225806,225806
456,1000000,1170250,170250
457,1000000,1221738,221738
458,1000000,1105998,105998
459,1000000,1110877,110877
460,1000000,1155392,155392
461,1000000,1144190,144190
462,1000000,1091871,91871
463,1000000,1104444,104444
464,1000000,1092934,92934
465,1000000,1107210,107210
466,1000000,1084937,84937
467,1000000,1078325,78325
468,1000000,1077995,77995
469,1000000,1079367,79367
470,1000000,1084747,84747
471,1000000,1083765,83765
472,1000000,1101229,101229
473,1000000,1096970,96970
474,1000000,1091160,91160
475,1000000,1090638,90638
476,1000000,1082693,82693
477,1000000,1078395,78395
478,1000000,1077984,77984
479,1000000,1078456,78456
480,1000000,1089917,89917
481,1000000,1153918,153918
482,1000000,1123801,123801
483,1000000,1114624,114624
484,1000000,1147147,147147
485,1000000,1147126,147126
486,1000000,1147126,147126
487,1000000,2180576,1180576
488,1000000,1082442,82442
489,1000000,1088444,88444
490,1000000,1093284,93284
491,1000000,1122639,122639
492,1000000,1128179,128179
493,1000000,1147016,147016
494,1000000,1078535,78535
495,1000000,1135323,135323
496,1000000,1738242,738242
497,1000000,1122649,122649
498,1000000,1124753,124753
499,1000000,1130494,130494
500,1000000,1131516,131516
