trial,requested_ns,actual_ns,error_ns
480,100000,153556,53556
481,100000,153734,53734
482,100000,150502,50502
483,100000,153706,53706
484,100000,153595,53595
485,100000,153549,53549
486,100000,153588,53588
487,100000,153589,53589
488,100000,153526,53526
489,100000,154375,54375
490,100000,153720,53720
491,100000,153594,53594
492,100000,153754,53754
493,100000,153585,53585
494,100000,153713,53713
495,100000,150389,50389
496,100000,154173,54173
497,100000,153576,53576
498,100000,153604,53604
499,100000,153774,53774
500,100000,153794,53794
