trial,requested_ns,actual_ns,error_ns
147,10000000,10059341,59341
148,10000000,10059012,59012
149,10000000,10560846,560846
150,10000000,10063695,63695
151,10000000,10068949,68949
152,10000000,10061619,61619
153,10000000,10432581,432581
154,10000000,10077428,77428
155,10000000,10059754,59754
156,10000000,10059018,59018
157,10000000,10059162,59162
158,10000000,10057429,57429
159,10000000,10068171,68171
160,10000000,10057167,57167
161,10000000,10057369,57369
162,10000000,10056555,56555
163,10000000,10619658,619658
164,10000000,10065044,65044
165,10000000,10056561,56561
166,10000000,10057164,57164
167,10000000,10057374,57374
168,10000000,10057397,57397
169,10000000,10108340,108340
170,10000000,10057941,57941
171,10000000,10057902,57902
172,10000000,10062692,62692
173,10000000,10418341,418341
174,10000000,10063449,63449
175,10000000,10061106,61106
176,10000000,10051068,51068
177,10000000,13039582,3039582
178,10000000,10098357,98357
179,10000000,18721303,8721303
180,10000000,10069309,69309
181,10000000,11482557,1482557
182,10000000,10069199,69199
183,10000000,10072900,72900
184,10000000,10075825,75825
185,10000000,10196659,196659
186,10000000,10602525,602525
187,10000000,10062958,62958
188,10000000,10060220,60220
189,10000000,10059983,59983
190,10000000,10062280,62280
191,10000000,10228518,228518
192,10000000,10061092,61092
193,10000000,10829512,829512
194,10000000,10062175,62175
195,10000000,10634583,634583
196,10000000,10062049,62049
197,10000000,10063104,63104
198,10000000,10060513,60513
199,10000000,10060501,60501
200,10000000,10030189,30189
201,10000000,10058716,58716
202,10000000,10057899,57899
203,10000000,10058041,58041
204,10000000,10090255,90255
205,10000000,10057820,57820
206,10000000,10057091,57091
207,10000000,10051462,51462
208,10000000,10057140,57140
209,10000000,10059797,59797
210,10000000,10056759,56759
211,10000000,10058021,58021
212,10000000,10056900,56900
213,10000000,11209859,1209859
214,10000000,11185710,1185710
215,10000000,10124318,124318
216,10000000,10070525,70525
217,10000000,10058802,58802
218,10000000,10072684,72684
219,10000000,10060288,60288
220,10000000,10059200,59200
221,10000000,10056407,56407
222,10000000,10092670,92670
223,10000000,10068022,68022
224,10000000,10061198,61198
225,10000000,10059591,59591
226,10000000,10037781,37781
227,10000000,10058550,58550
228,10000000,10064545,64545
229,10000000,10061470,61470
230,10000000,10062170,62170
231,10000000,10068559,68559
232,10000000,10085291,85291
233,10000000,10062561,62561
234,10000000,10068900,68900
235,10000000,10107432,107432
236,10000000,10069883,69883
237,10000000,10066542,66542
238,10000000,10060644,60644
239,10000000,10059268,59268
240,10000000,10065204,65204
241,10000000,10068365,68365
242,10000000,10061915,61915
243,10000000,10062432,62432
244,10000000,10079492,79492
245,10000000,10040915,40915
246,10000000,10062615,62615
247,10000000,10059800,59800
248,10000000,10059722,59722
249,10000000,10061799,61799
250,10000000,10058706,58706
251,10000000,10059670,59670
252,10000000,10072177,72177
253,10000000,10065027,65027
254,10000000,10272725,272725
255,10000000,10049651,49651
256,10000000,10111658,111658
257,10000000,10335890,335890
258,10000000,10050905,50905
259,10000000,10098675,98675
260,10000000,10062547,62547
261,10000000,10054414,54414
262,10000000,10065422,65422
263,10000000,10026049,26049
264,10000000,10062129,62129
265,10000000,10057551,57551
266,10000000,10058734,58734
267,10000000,10061376,61376
268,10000000,10083739,83739
269,10000000,10067319,67319
270,10000000,10060536,60536
271,10000000,10058278,58278
272,10000000,10065023,65023
273,10000000,10293583,293583
274,10000000,10062528,62528
275,10000000,10035890,35890
276,10000000,10058981,58981
277,10000000,10060121,60121
278,10000000,10057095,57095
279,10000000,10058597,58597
280,10000000,10059528,59528
281,10000000,10058598,58598
282,10000000,10057023,57023
283,10000000,10180438,180438
284,10000000,10060673,60673
285,10000000,10059697,59697
286,10000000,10099278,99278
287,10000000,10060535,60535
288,10000000,10061127,61127
289,10000000,10026082,26082
290,10000000,10057211,57211
291,10000000,10058259,58259
292,10000000,10333008,333008
293,10000000,10058306,58306
294,10000000,10162706,162706
295,10000000,10405017,405017
296,10000000,10051152,51152
297,10000000,10064951,64951
298,10000000,10055546,55546
299,10000000,10055334,55334
300,10000000,10057867,57867
301,10000000,10054167,54167
302,10000000,10137154,137154
303,10000000,10055979,55979
304,10000000,10056190,56190
305,10000000,10075741,75741
306,10000000,10063641,63641
307,10000000,10032570,32570
308,10000000,10055750,55750
309,10000000,10057224,57224
310,10000000,10031404,31404
311,10000000,10099456,99456
312,10000000,10032509,32509
313,10000000,10062826,62826
314,10000000,10076254,76254
315,10000000,10067770,67770
316,10000000,10053726,53726
317,10000000,10080085,80085
318,10000000,10057510,57510
319,10000000,10056897,56897
320,10000000,10058475,58475
321,10000000,10059307,59307
322,10000000,10075824,75824
323,10000000,10061237,61237
324,10000000,10052108,52108
325,10000000,10056797,56797
326,10000000,10058582,58582
327,10000000,10220287,220287
328,10000000,10059431,59431
329,10000000,10068399,68399
330,10000000,10199502,199502
331,10000000,10057214,57214
332,10000000,10325985,325985
333,10000000,10056832,56832
334,10000000,10099452,99452
335,10000000,10057281,57281
336,10000000,10057081,57081
337,10000000,10056805,56805
338,10000000,10056861,56861
339,10000000,10056552,56552
340,10000000,10056805,56805
341,10000000,10057118,57118
342,10000000,11267531,1267531
343,10000000,10132617,132617
344,10000000,10055747,55747
345,10000000,10055978,55978
346,10000000,10056149,56149
347,10000000,10057658,57658
348,10000000,10056014,56014
349,10000000,10058274,58274
350,10000000,10633809,633809
351,10000000,10058714,58714
352,10000000,10118731,118731
353,10000000,10085646,85646
354,10000000,10057852,57852
355,10000000,10056254,56254
356,10000000,10057723,57723
357,10000000,10055874,55874
358,10000000,10056105,56105
359,10000000,10056057,56057
360,10000000,10056160,56160
361,10000000,10055984,55984
362,10000000,10510837,510837
363,10000000,10057239,57239
364,10000000,10056596,56596
365,10000000,10057519,57519
366,10000000,10057851,57851
367,10000000,10057291,57291
368,10000000,10057411,57411
369,10000000,10057384,57384
370,10000000,10057586,57586
371,10000000,10064857,64857
372,10000000,10068665,68665
373,10000000,10060187,60187
374,10000000,10058061,58061
375,10000000,10117327,117327
376,10000000,10057813,57813
377,10000000,10057200,57200
378,10000000,10056287,56287
379,10000000,10056630,56630
380,10000000,10058436,58436
381,10000000,10057019,57019
382,10000000,10058993,58993
383,10000000,10058077,58077
384,10000000,10344005,344005
385,10000000,10062758,62758
386,10000000,11942772,1942772
387,10000000,10208829,208829
388,10000000,10060141,60141
389,10000000,10062237,62237
390,10000000,10059056,59056
391,10000000,10059943,59943
392,10000000,10066363,66363
393,10000000,10059722,59722
394,10000000,10059753,59753
395,10000000,10056616,56616
396,10000000,10058625,58625
397,10000000,10058198,58198
398,10000000,10057175,57175
399,10000000,10061274,61274
400,10000000,10012227,12227
401,10000000,10387871,387871
402,10000000,10311226,311226
403,10000000,10056362,56362
404,10000000,10058301,58301
405,10000000,10059155,59155
406,10000000,10057629,57629
407,10000000,10059050,59050
408,10000000,10056962,56962
409,10000000,10124239,124239
410,10000000,10056785,56785
411,10000000,10095435,95435
412,10000000,11157991,1157991
413,10000000,10058561,58561
414,10000000,10067194,67194
415,10000000,10061494,61494
416,10000000,10057786,57786
417,10000000,10058003,58003
418,10000000,10048281,48281
419,10000000,10094584,94584
420,10000000,10026279,26279
421,10000000,10059687,59687
422,10000000,10507089,507089
423,10000000,10059498,59498
424,10000000,10057506,57506
425,10000000,10058382,58382
426,10000000,10058425,58425
427,10000000,10057770,57770
428,10000000,10088672,88672
429,10000000,10025073,25073
430,10000000,10057644,57644
431,10000000,10061428,61428
432,10000000,10529539,529539
433,10000000,10059811,59811
434,10000000,10059790,59790
435,10000000,10060109,60109
436,10000000,10058150,58150
437,10000000,10057612,57612
438,10000000,10030916,30916
439,10000000,10146237,146237
440,10000000,10058066,58066
441,10000000,10057038,57038
442,10000000,10059516,59516
443,10000000,10057295,57295
444,10000000,10058612,58612
445,10000000,10058040,58040
446,10000000,10058761,58761
447,10000000,10059118,59118
448,10000000,10059221,59221
449,10000000,10057488,57488
450,10000000,10057971,57971
451,10000000,10057588,57588
452,10000000,12775237,2775237
453,10000000,10060159,60159
454,10000000,10058932,58932
455,10000000,10061174,61174
456,10000000,10065264,65264
457,10000000,10059152,59152
458,10000000,10058203,58203
459,10000000,10056784,56784
460,10000000,10064541,64541
461,10000000,10059206,59206
462,10000000,10061993,61993
463,10000000,10057495,57495
464,10000000,10057350,57350
465,10000000,10059388,59388
466,10000000,10057880,57880
467,10000000,10061569,61569
468,10000000,10058433,58433
469,10000000,10085432,85432
470,10000000,10058305,58305
471,10000000,10057815,57815
472,10000000,11492815,1492815
473,10000000,10061024,61024
474,10000000,10059740,59740
475,10000000,10062370,62370
476,10000000,10060956,60956
477,10000000,10059096,59096
478,10000000,10060718,60718
479,10000000,10060267,60267
480,10000000,10058304,58304
481,10000000,10058776,58776
482,10000000,10030930,30930
483,10000000,10057516,57516
484,10000000,10058125,58125
485,10000000,10057689,57689
486,10000000,10057380,57380
487,10000000,10057448,57448
488,10000000,10061801,61801
489,10000000,10066553,66553
490,10000000,10060758,60758
491,10000000,10060262,60262
492,10000000,10865831,865831
493,10000000,10061219,61219
494,10000000,10059489,59489
495,10000000,10300709,300709
496,10000000,10061121,61121
497,10000000,10061536,61536
498,10000000,10057148,57148
499,10000000,10057322,57322
500,10000000,10057485,57485
