trial,requested_ns,actual_ns,error_ns
390,100000,154298,54298
391,100000,153751,53751
392,100000,154219,54219
393,100000,153750,53750
394,100000,153613,53613
395,100000,153605,53605
396,100000,153643,53643
397,100000,154269,54269
398,100000,157116,57116
399,100000,153642,53642
400,100000,153757,53757
401,100000,153642,53642
402,100000,153561,53561
403,100000,154208,54208
404,100000,153691,53691
405,100000,158065,58065
406,100000,156487,56487
407,100000,154238,54238
408,100000,153734,53734
409,100000,153665,53665
410,100000,154410,54410
411,100000,143206,43206
412,100000,153664,53664
413,100000,153754,53754
414,100000,153587,53587
415,100000,153614,53614
416,100000,153573,53573
417,100000,154385,54385
418,100000,154401,54401
419,100000,153752,53752
420,100000,153585,53585
421,100000,153765,53765
422,100000,153628,53628
423,100000,153778,53778
424,100000,148294,48294
425,100000,153631,53631
426,100000,153772,53772
427,100000,153613,53613
428,100000,153578,53578
429,100000,153676,53676
430,100000,153720,53720
431,100000,154667,54667
432,100000,153757,53757
433,100000,153655,53655
434,100000,153579,53579
435,100000,157822,57822
436,100000,154119,54119
437,100000,149537,49537
438,100000,154268,54268
439,100000,153767,53767
440,100000,153780,53780
441,100000,153584,53584
442,100000,153634,53634
443,100000,153721,53721
444,100000,153879,53879
445,100000,123970,23970
446,100000,153621,53621
447,100000,153619,53619
448,100000,154381,54381
449,100000,154059,54059
450,100000,153921,53921
451,100000,154494,54494
452,100000,198584,98584
453,100000,158683,58683
454,100000,154602,54602
455,100000,153725,53725
456,100000,153759,53759
457,100000,154159,54159
458,100000,154389,54389
459,100000,153713,53713
460,100000,153932,53932
461,100000,154294,54294
462,100000,153790,53790
463,100000,121328,21328
464,100000,153675,53675
465,100000,153760,53760
466,100000,154542,54542
467,100000,153982,53982
468,100000,153803,53803
469,100000,153638,53638
470,100000,154188,54188
471,100000,153745,53745
472,100000,154156,54156
473,100000,153762,53762
474,100000,153727,53727
475,100000,154056,54056
476,100000,142371,42371
477,100000,153627,53627
478,100000,153739,53739
479,100000,154303,54303
480,100000,153738,53738
481,100000,153614,53614
482,100000,153597,53597
483,100000,154117,54117
484,100000,153822,53822
485,100000,153652,53652
486,100000,154396,54396
487,100000,153961,53961
488,100000,153767,53767
489,100000,150541,50541
490,100000,153655,53655
491,100000,153796,53796
492,100000,153621,53621
493,100000,154295,54295
494,100000,153766,53766
495,100000,153782,53782
496,100000,153971,53971
497,100000,153750,53750
498,100000,153645,53645
499,100000,153592,53592
500,100000,154376,54376
