trial,requested_ns,actual_ns,error_ns
463,100000,156906,56906
464,100000,156860,56860
465,100000,157831,57831
466,100000,161975,61975
467,100000,157507,57507
468,100000,156843,56843
469,100000,157101,57101
470,100000,156943,56943
471,100000,156820,56820
472,100000,158478,58478
473,100000,158493,58493
474,100000,156663,56663
475,100000,156294,56294
476,100000,156242,56242
477,100000,156153,56153
478,100000,157317,57317
479,100000,157467,57467
480,100000,156421,56421
481,100000,156825,56825
482,100000,279991,179991
483,100000,157656,57656
484,100000,145940,45940
485,100000,157193,57193
486,100000,156149,56149
487,100000,155704,55704
488,100000,157481,57481
489,100000,155529,55529
490,100000,155651,55651
491,100000,156907,56907
492,100000,156245,56245
493,100000,156190,56190
494,100000,156102,56102
495,100000,156125,56125
496,100000,156109,56109
497,100000,156440,56440
498,100000,157754,57754
499,100000,156272,56272
500,100000,156158,56158
