trial,requested_ns,actual_ns,error_ns
443,100000000,100061146,61146
444,100000000,100061629,61629
445,100000000,100062279,62279
446,100000000,100062287,62287
447,100000000,100061434,61434
448,100000000,100062330,62330
449,100000000,100062237,62237
450,100000000,100062194,62194
451,100000000,100065141,65141
452,100000000,100060962,60962
453,100000000,100062253,62253
454,100000000,100061684,61684
455,100000000,100060437,60437
456,100000000,100061431,61431
457,100000000,100060609,60609
458,100000000,100061976,61976
459,100000000,100060767,60767
460,100000000,100061918,61918
461,100000000,100060855,60855
462,100000000,100061740,61740
463,100000000,100061088,61088
464,100000000,100062043,62043
465,100000000,100061663,61663
466,100000000,100063084,63084
467,100000000,100021894,21894
468,100000000,100060404,60404
469,100000000,100060458,60458
470,100000000,100060992,60992
471,100000000,100060266,60266
472,100000000,100060244,60244
473,100000000,100060395,60395
474,100000000,100060548,60548
475,100000000,100060748,60748
476,100000000,100059782,59782
477,100000000,100061622,61622
478,100000000,100061916,61916
479,100000000,100061373,61373
480,100000000,100061974,61974
481,100000000,100061149,61149
482,100000000,100061446,61446
483,100000000,100026851,26851
484,100000000,100060664,60664
485,100000000,100059825,59825
486,100000000,100060935,60935
487,100000000,100060312,60312
488,100000000,100060381,60381
489,100000000,100059891,59891
490,100000000,100385835,385835
491,100000000,100061526,61526
492,100000000,100061718,61718
493,100000000,100061425,61425
494,100000000,100027623,27623
495,100000000,100060902,60902
496,100000000,100060164,60164
497,100000000,100060795,60795
498,100000000,100060714,60714
499,100000000,100060816,60816
500,100000000,100060395,60395
